RESTAURANT_ID,COST
3208,812799590078.7681
3370,731389571.3261087
3292,599539154617.061
1303,6759596233206.167
3409,262063872.66083723
2975,6962811233.072074
3261,806994100632.5302
2385,357138905.72532433
3641,1189856164.9563873
59,373066174773.9039
2443,6728831939994.287
2726,974123184.3530538
1145,426954950.03891337
3144,4534722193180.535
664,6728831939994.287
4115,426954950.03891337
2041,1832558878201.0032
2824,2001413755.7846544
3668,643254288241.7805
1737,304747998290.74536
3247,668467523080.6691
2485,731389571.3261087
2830,569101464.9952115
3071,791886709459.2485
3367,3066452684145.829
1765,31248819378.20597
1674,1066301022849.9551
370,462270674519.77997
904,690606782953.4653
2594,447464733.3169867
797,731389571.3261087
2381,1907190610.836758
1278,6759596233206.167
3704,537718266793.88525
606,587183995.4729089
1790,431429881.56518215
3341,4775555701094.201
1405,659401737.0231827
3248,554820235.4443496
971,295833339.44922745
2886,563548826002.9998
1140,596828389.8240216
1045,13953956008.401861
3018,426954950.03891337
2806,703781984269.982
818,346140691.88206637
1488,1217426385077.7256
2061,59342824059.982994
1968,706560255.8841667
707,596421741956.6333
4056,416771167793.0251
1584,731389571.3261087
1069,595644924834.0552
4046,376240039412.3463
3718,315538359998.5186
1577,819180493903.0339
63,426954950.03891337
3027,997729355087.185
2559,2451055583.3990035
1939,569101464.9952115
2941,2178352965.6893935
2347,631231088.9609841
3515,329835108396.6683
2427,655953428677.8739
3913,731389571.3261087
979,554820235.4443496
1032,554820235.4443496
2544,13480131800.667446
2398,443979262.83850574
1996,59149783225.10826
3863,3466080127143.9385
3109,769503483317.6787
2755,696502969.9916334
3895,290295170.1148373
1850,554820235.4443496
3751,25512996087.851704
1264,628358228.2700056
367,677698508.3754345
4051,1937253049.075687
1389,577678161895.0847
948,618992045319.6139
2402,3470600455075.442
1163,300096100367.5264
2483,237910441.26980826
2654,803321306833.0757
3269,634098109098.432
1364,603852219894.7472
364,616174886998.1595
1859,677698508.3754345
814,376976295939.4476
1091,754137017.760544
1009,1859330908.1546693
713,1082403202034.4187
2946,812367770317.6179
3853,781147106.947762
1033,426954950.03891337
3532,433120046.50049084
3924,442233488188.77356
3712,1859330908.1546693
2068,22512485066.04001
342,616174886998.1595
1842,497286329.6443326
1149,514949156070.9519
769,602690896.4630827
3135,17414897992.08994
3574,3191212928877.513
3078,3956813772891.225
1169,554820235.4443496
2639,52431973729.8587
365,233447672650.1248
3682,528700245.35574156
2543,426954950.03891337
1436,1218219986668.8508
1052,704699829572.0195
3316,218862575026.71045
1557,506443283.6171396
2289,265847993.33656982
2734,32007306766.08949
1449,2184038518.445131
3523,731389571.3261087
1791,521174645.8407486
3769,5733127590.227457
3634,48361849232.839455
2401,527995832755.0671
3113,503466669909.71344
2227,731389571.3261087
499,515417434223.19434
2340,13953956008.401861
2312,5067314677543.799
1124,754114450982.9866
1307,184494540.03900763
1368,611773806034.0833
3794,4775555701094.201
104,569101464.9952115
286,878556754690.0879
1770,714409774523.0795
4054,431148829.33798665
1649,731389571.3261087
1551,812799590078.7681
1706,52774765458.90326
3321,13056495450.96445
3219,709307042611.1687
101,295833339.44922745
3604,625887455516.224
494,513740793224.2613
2985,13532941416.0102
93,294094582905.6943
56,798103436183.0946
2359,361117340.13456297
2976,1478212861.9539902
2520,403936558195.44354
2551,759562255.0630157
3793,518111448746.5084
1704,52774765458.90326
3867,347486330347.03534
3235,816515718692.8704
782,537017908763.0091
2930,718143894054.8788
1603,366809517.7664771
2074,662828502213.122
3664,1155287629043.3718
3667,1898510599.6144097
514,1159997501.6609182
1267,6728831939994.287
1113,435667717.0771808
3787,395342780762.7546
3214,731389571.3261087
2859,573195562.5186985
3068,2375574494.6243563
1548,798103436183.0946
393,569101464.9952115
403,726617180124.9982
1748,3493290677208.76
480,792919457543.5562
1426,304826419629.68036
588,920760290764.6555
3043,668903275826.3258
1847,1912168423.4336834
191,285409575736.58765
2878,616174886998.1595
3741,52329571050.15897
2790,288400964660.0493
2841,334815938296.4043
3088,17712324373.05287
2890,2588964204.3693347
1153,4847671221905.463
2391,641161796911.8527
1378,295833339.44922745
3033,991405930.3551385
32,602280254188.149
3965,1907190610.836758
60,498259459.2097311
3199,518802674.34036475
197,6772823950423.742
2112,1476287544.7141898
1391,325352133975.44543
1832,266541862.88614744
3350,498259459.2097311
3011,478392276081.61957
576,2588964204.3693347
3757,529029057126.28516
3939,819714491647.2498
1035,727564806208.1654
834,288514720087.5109
3091,59381507762.0722
3737,600712380668.5175
949,363183885075.8102
2076,494363535812.88354
893,577319112.8472897
257,1344067529.015787
3630,1038865691597.9122
965,570569759051.0249
2251,791886709459.2485
3359,668487526.8849673
4098,594094324597.2782
1074,1822146796.4686248
3397,280614601781.95593
1404,1553265793.605972
3173,532850820.0590997
4125,548192845322.05774
429,354126173.3599331
980,5156554777106.453
3263,554820235.4443496
2761,755590162307.0253
2110,569101464.9952115
2524,466521310.8252001
2115,566863696266.19
2739,300291723483.3551
1189,544062734438.03094
3691,155532717158.44113
546,31531155746.034325
3376,731389571.3261087
2189,374771837404.5859
1296,879242564622.313
3126,647459780310.7596
3090,622227429785.0645
1228,703781984269.982
3453,577301837164.3667
4114,599929975148.6968
1026,772541199.1622201
1643,554820235.4443496
652,344197698430.32574
2942,25982788472.95909
1390,704720917.6234127
3786,991405930.3551385
1370,6728831939994.287
593,210175444.75619698
277,497791873433.0997
3512,1962666745.3350456
2732,784695038165.181
2235,595644924834.0552
1287,1815916142666.205
2924,350453061.12278974
3768,1043615396900.2759
3158,569101464.9952115
431,443979262.83850574
1970,313693174403.91364
636,788891379577.2322
3905,756598214.2617085
522,6728831939994.287
1136,554820235.4443496
475,554820235.4443496
1190,997729355087.185
3805,426954950.03891337
3191,2638355732.8567114
3386,731389571.3261087
1852,539473160514.36176
3974,519330091753.5822
3894,969681597.9000452
3466,731389571.3261087
65,1825407681245.686
482,1018753438600.8784
883,293337765.1440142
1410,2631126845.1362815
2388,374771837404.5859
1817,731389571.3261087
1230,857972466908.9689
913,6759596233206.167
984,304240180.0630404
3273,321684945551.8826
2444,506113364.3906521
2196,546906473921.5024
1266,754628615.728646
3345,756598214.2617085
3228,182699921.15195188
4033,523883075367.04504
351,972846244.2438653
1178,787255963616.302
1921,274476113.3298217
1781,461067278020.4895
703,5153195572594.444
1023,1810009009431.5537
3527,731389571.3261087
1061,3674496211962.4175
3965,628767835.0403708
2185,784183853619.1624
3638,3949085886554.073
57,655099073748.8616
1655,498259459.2097311
931,727564806208.1654
1398,616174886998.1595
1492,6772823950423.742
3164,616174886998.1595
3233,811740948861.6915
3845,731389571.3261087
2973,781123731920.9633
2249,616174886998.1595
646,1000985537902.802
1851,664558500278.955
1494,1902225756.6267262
638,1112437220428.0796
348,1258442486.1790164
3534,1586560854786.1682
1991,4195438277.3325853
1102,1387981575612.394
3958,554820235.4443496
2922,668487526.8849673
2839,703781984269.982
2148,539473160514.36176
935,518449189143.0904
2301,625887455516.224
2857,431429881.56518215
3486,569101464.9952115
3457,442246721.9687949
1122,445718591.0911775
193,1159997501.6609182
981,677698508.3754345
2360,400790144983.5401
3524,543354112974.1628
794,733298515.4037039
3580,598386126.0356997
2901,794988996079.2854
2819,647037996792.6207
3912,756598214.2617085
1274,5484624381.789765
3946,372823143208.8864
2384,294478129710.3978
2473,374527694696.5955
3739,284489658.0458832
2373,1826597606532.3774
3114,432824940995.73193
809,1189081040.7948623
1632,756598214.2617085
143,554803633017.2823
1768,554820235.4443496
3966,639909570809.0714
3844,1937253049.075687
3429,3949085886554.073
1625,539473160514.36176
1650,756598214.2617085
4002,1000333452298.9978
1755,787769150773.245
2220,288965330677.51227
2327,610976993419.3839
3620,599148588682.95
3153,732148857.8106506
1520,365616294.8844979
3107,714431153.1433214
1917,514091068.1778028
2509,723781700933.5756
3823,352183660238.0335
78,386691343.603595
3421,443979262.83850574
2916,355977141.12076396
2463,166199346216.80933
3981,407638606518.56323
2210,524923959.3781137
3770,446009140.88327974
144,305830400.7448472
2102,706993737905.946
3188,51955802686.87963
3311,513740793224.2613
1541,731389571.3261087
2891,182699921.15195188
669,6728831939994.287
225,3382738768.42306
2719,678119985854.197
112,273580948.26548
815,403936558195.44354
850,622227429785.0645
1914,472641332.62487644
723,1907190610.836758
1501,616174886998.1595
581,1548213055.8852835
3820,34854911947.44785
1660,600712380668.5175
3327,437076479852.46576
1238,528892956170.7127
460,320303295137.2734
2356,608592777082.829
199,374039886312.60614
7,25426731558.989098
898,1016101389943.615
2394,616174886998.1595
1159,671961508918.1068
2455,382170591337.03357
2295,6786077552693.707
2131,662828502213.122
3816,145720517420.24728
1073,1010159495438.6464
2608,997729355087.185
3317,433107085826.88
3077,18818956472.13191
3868,665858961373.5137
2364,346140691.88206637
1129,2023708983.847153
1496,784278149638.0526
2728,217103730869.54446
3933,431429881.56518215
1854,731389571.3261087
757,549423377.2325118
4014,199188089.9025912
3884,1040898626868.2161
99,664125577909.4415
2700,707921724898.9744
493,346140691.88206637
1020,727564806208.1654
187,2451055583.3990035
1495,407268249909.0107
2160,5289330432332.958
3640,6864436897536.703
350,141016986.60999045
2717,797063936159.5349
3881,783673002081.0352
3733,741467269.911146
2319,23364421844.414597
1742,279411699851.90826
3557,304636958.3639961
2449,769526510.6100414
1951,182699921.15195188
3441,780106347330.2915
2085,388244568853.33844
3740,731389571.3261087
3477,4174160302.847904
547,869127281.1222663
2365,1159997501.6609182
1209,798103436183.0946
870,754137017.760544
3238,760530088076.7646
582,1018753438600.8784
1941,1430824768.6049066
2069,1383151974.7556987
2207,393030919840.36664
3058,554820235.4443496
3643,392275046.1322962
1249,368967140.8624633
914,755097937945.5764
468,511084798.4066036
3599,1069780995699.4813
2923,616174886998.1595
2807,731389571.3261087
1982,731389571.3261087
3010,184494540.03900763
181,731389571.3261087
1975,819180493903.0339
733,428627584.0319343
2179,558430849067.2075
483,37941533904.204185
3053,426954950.03891337
3160,551918830821.6292
1268,605822947939.9509
130,548707773.7309045
3404,1034811724623.5842
2174,798103436183.0946
160,991796975.5290943
2919,1526371910.4191306
2098,647459780310.7596
94,24153973007.749306
2261,562448182525.0015
919,3428437894.6863346
1262,433120046.50049084
2246,544079015.4450954
106,2186886857.1898465
3379,182699921.15195188
3420,354126173.3599331
3899,374771837404.5859
21,570586833.2773796
826,616174886998.1595
1067,555165291883.3308
697,25932042583.067345
3964,819180493903.0339
2880,707921724898.9744
727,1073272325765.0037
495,447919628219.8538
3458,616174886998.1595
2701,290295170.1148373
1487,374771837404.5859
2653,3617475103912.54
265,554820235.4443496
2503,320303295137.2734
2820,554820235.4443496
2516,577319112.8472897
671,6759596233206.167
1211,569101464.9952115
2770,692430003.2473233
804,262747865.56596154
1323,1020908893.1278154
1361,226553650017.86334
1912,600712380668.5175
3560,546906473921.5024
3662,662828502213.122
2629,442521766152.99005
2909,5929967098.207831
3181,698320859.2147269
2733,333292123065.0789
1586,540881198221.16095
1284,426954950.03891337
1648,731389571.3261087
3156,31248819378.20597
3691,348303648295.81964
497,554820235.4443496
2062,703781984269.982
3579,608196313224.4735
4034,1772951759.3050501
655,1075372590682.145
1936,361117340.13456297
1927,704720917.6234127
1698,51955802686.87963
3937,1810009009431.5537
1196,1613096652.122692
1994,684355383.4041221
2173,731389571.3261087
2569,2155758377.836222
105,266889476.49677545
151,184494540.03900763
3257,657256718.41564
4066,698299962678.5239
37,574691616.4922233
1853,141108911.10441667
2530,658952454926.8809
2835,36140752007.834984
2123,622227429785.0645
1476,6811990068.834663
2004,718612029248.8951
2266,299314881448.527
3979,32053172814.190807
2842,552496447176.4973
3642,554820235.4443496
2649,1859330908.1546693
1288,51955802686.87963
1111,5924402189765.506
3602,1055241000659.7068
2631,788282672460.598
1532,817047979354.7684
3266,673735505.1920934
1179,192245444814.88
3728,980483598.3912963
3440,5589258497.989035
685,1225385721067.5435
2826,591793698.3418506
1344,549423377.2325118
2045,1810009009431.5537
764,431711117.0013989
1397,376485298343.46606
3639,513421483.6938205
2222,616174886998.1595
2936,569101464.9952115
2934,1540162841.0756452
2387,530064303393.3877
2184,668487526.8849673
3151,378958038.0120392
3783,557703513668.7559
2212,520156761.5894209
98,272158414.46563274
3798,14729473545.265394
182,731389571.3261087
3467,733276572196.9807
3026,107599203787.13815
676,6759596233206.167
2828,616174886998.1595
3443,731389571.3261087
1736,17245499456.7938
3696,688803182915.4568
498,2588964204.3693347
4098,647459780310.7596
1078,696502969.9916334
2049,472025734.87886435
2749,4775555701094.201
3685,403159710.8568347
1599,791886709459.2485
2411,322945174938.90607
1720,4791141172574.656
3999,569101464.9952115
3885,667591255062.8042
509,335689815813.3306
1856,5358878441.533506
634,569101464.9952115
2273,743402517.0203756
3548,772541199.1622201
1409,2631126845.1362815
968,428627584.0319343
2026,600712380668.5175
1920,184494540.03900763
2162,997729355087.185
471,126885129026.26393
400,6777238939230.745
2627,291348733165.3372
2348,323871390436.7173
341,616174886998.1595
2640,816515718692.8704
951,36014222302.013565
1003,569101464.9952115
489,571313874110.1426
2341,609801967.684131
2866,31248819378.20597
2318,569101464.9952115
1621,247325784803.34158
1207,417599235.0951143
911,213294410.30321375
3536,1006873469951.2307
2515,554820235.4443496
3931,396891571270.83875
2686,330265266615.34296
4102,3466080127143.9385
3448,297961554.9202854
1088,744372033.8921065
3717,4901042460582.991
1497,426954950.03891337
332,51955802686.87963
613,681664423758.5829
3716,52774765458.90326
1687,5992890246.952777
3942,554820235.4443496
2972,791886709459.2485
69,828845897626.9421
1180,791886709459.2485
874,509603649985.2695
2296,300888362.06231755
3047,3466080127143.9385
806,3068451607250.4023
628,462092296509.1089
2333,374771837404.5859
3571,544433683.2735963
3630,997729355087.185
116,297961554.9202854
2392,707921724898.9744
2666,573552047028.4679
938,346140691.88206637
2601,543000148424.8042
280,407638606518.56323
2468,791886709459.2485
765,700599894.4761087
2284,431429881.56518215
3669,647459780310.7596
2181,569101464.9952115
2595,625887455516.224
998,1888638949.1415153
2550,720957286636.3896
541,605345315031.8219
1819,402360276025.48444
263,731389571.3261087
4050,723781700933.5756
3484,426954950.03891337
2590,1014677776.7860336
2049,2920185747212.543
1818,549765077231.7699
3690,1810009009431.5537
45,1066996110617.6593
3085,512084929.91657656
1028,610181218623.4633
1764,16605852082.476938
1766,569101464.9952115
2787,431429881.56518215
1160,1810009009431.5537
1092,2451055583.3990035
3811,459748706294.0385
672,6728831939994.287
54,553359352022.2548
1590,796544693974.3109
1215,1782218729.0882995
515,1907190610.836758
3973,731389571.3261087
1653,616174886998.1595
395,266889476.49677545
133,616174886998.1595
2448,23981451223.667595
654,1059375001140.0234
3507,600712380668.5175
1984,553359352022.2548
921,478392276081.61957
224,59342824059.982994
10,630390069617.9679
1513,600712380668.5175
62,650015712.6437385
3049,592934023992.4104
3161,426954950.03891337
1881,719570747.7405883
3400,569101464.9952115
1905,703781984269.982
2494,754137017.760544
3601,1810009009431.5537
221,816515718692.8704
2099,3468339554685.173
2230,731389571.3261087
1732,416824788572.8485
557,426954950.03891337
3516,513740793224.2613
3369,264638065.2085229
74,597996311.2346572
2784,386943415.40795195
2003,395600492164.19855
3671,2588964204.3693347
3496,616174886998.1595
349,399226141066.0556
1559,616174886998.1595
3488,603065724851.186
2136,2291939100.970007
296,574691616.4922233
1123,13683694859.347055
146,1859330908.1546693
3006,640345869.2267625
1664,569101464.9952115
3530,631231088.9609841
492,5043603402934.648
2945,445718591.0911775
222,511084798.4066036
1212,1071874428503.3977
3031,731389571.3261087
857,1190631794.396733
53,703781984269.982
830,600712380668.5175
3600,31163462124.048016
2119,562814824630.059
2417,320303295137.2734
3392,616174886998.1595
2805,703781984269.982
291,1442997526.2654877
4028,1042935540348.4492
2327,574691616.4922233
2651,554820235.4443496
1873,295833339.44922745
3331,631623667201.3135
1294,392530757.7749741
3391,777062137290.3235
166,1065606387892.712
3034,657237050681.7778
3017,600712380668.5175
4057,1276411582192.353
3754,2334142514.9891887
3390,685247893.2830653
1794,404622891159.28827
4003,430587274.0333285
2647,714409774523.0795
724,1043615396900.2759
2583,1907190610.836758
2038,509754327.55663675
355,140375189.70759305
1831,284481144984.35815
196,707921724898.9744
3932,354819155.709609
2775,754114450982.9866
1224,1549222286.8002791
2044,1008843800289.7451
3072,308432256.2866234
2943,1017587900.0982078
548,1014116885112.4073
2414,52057473946.825325
2,512271584462.4114
252,775039266476.1241
3658,1484971267.3236394
3383,756598214.2617085
2498,660241945664.6213
1172,696502969.9916334
2683,1008186595471.3475
659,1020082057517.6112
1510,270214500.0958777
2591,20204294359.675163
3030,554820235.4443496
1621,798103436183.0946
575,559159133028.4149
1774,554820235.4443496
603,543708308261.76807
3654,4167491387193.929
2684,728032960379.109
1019,705639987.4460925
1995,772541199.1622201
2256,754137017.760544
3344,34832205938.77735
3347,819180493903.0339
534,1767639140.886189
805,616174886998.1595
847,30820133858.56201
1065,51955802686.87963
3189,31248819378.20597
3840,373943658732.54486
1688,330911556038.97955
1187,374294911.425522
441,324293771004.593
2518,397150292279.619
4007,51955802686.87963
952,731389571.3261087
2281,625887455516.224
2272,2908852886.357082
192,1509154803.7308784
392,539473160514.36176
1479,389207821813.7637
3647,428627584.0319343
3322,18394747075.35618
1667,335822223617.64355
2567,313080513476.2899
3278,6160630569410.653
93,272513352.9660648
3539,731389571.3261087
91,554820235.4443496
3998,288025333136.6562
3665,918627153.7588924
3636,761025853484.3418
2747,6759596233206.167
1181,579185915558.9874
470,554820235.4443496
2073,710253347.0847362
273,506098219466.7952
781,744857266.3773942
3194,559888366789.455
4053,1355490799.8230765
3131,822389706351.3221
2221,290854539080.1424
3838,3919366244958.2256
1438,295833339.44922745
1705,471718236.74359375
1581,616174886998.1595
302,671981617.2794824
552,182699921.15195188
3726,2212689649.7741027
3886,685694584.6190593
1885,828305951286.9111
3889,690151087939.3392
4008,1037512607696.8417
1448,569101464.9952115
2454,351138855.633384
3464,723781700933.5756
3262,2588964204.3693347
1676,433120046.50049084
2011,855738967965.4366
1509,616174886998.1595
2308,569101464.9952115
988,182699921.15195188
3154,546194148592.791
2716,554820235.4443496
2462,554820235.4443496
3267,772541199.1622201
989,685694584.6190593
1752,513740793224.2613
2680,600712380668.5175
513,1260083698.3010132
3042,569101464.9952115
3781,515432858.02334934
2425,52671693287.114334
2899,35571062741.68258
4064,270038470.594172
3430,616174886998.1595
2213,35059933244.2896
3236,1859330908.1546693
2324,2112646116.356549
2465,685694584.6190593
1615,791886709459.2485
852,270214500.0958777
666,45690415731.588394
768,878556754690.0879
2546,878556754690.0879
4027,554820235.4443496
3743,1859330908.1546693
3136,388700893110.537
1578,750215745.4487011
3401,498259459.2097311
2008,616174886998.1595
3935,140925121.9991861
1531,273224619.26190275
1932,295833339.44922745
2358,553015418.0438951
1478,4195438277.3325853
1246,1859330908.1546693
1671,291052847.37394994
517,731389571.3261087
605,999681791492.1749
388,301980370794.2204
843,554081021932.746
1795,2178352965.6893935
1031,612571657821.0425
1821,616174886998.1595
2108,294670090649.60065
3561,754137017.760544
4016,6772823950423.742
507,679889895053.9574
1929,2004023922.362143
1348,773044794.2316056
1974,445718591.0911775
3368,2451055583.3990035
3593,879129457932.7333
161,295833339.44922745
97,393287124213.10736
307,444558283.45811164
2927,1130708807064.2642
2803,610181218623.4633
2121,544788582.2987893
3129,706099971.7405541
2742,554820235.4443496
3960,731389571.3261087
3972,551417389634.11
1751,312071408.22038394
1376,569101464.9952115
1150,839172015410.9934
3562,511084798.4066036
3790,19994728825.020615
2804,6728831939994.287
1110,997729355087.185
2046,1810009009431.5537
2868,660241945664.6213
1983,704720917.6234127
233,360412057.0661384
2925,569101464.9952115
3025,8017099959803.687
2798,539473160514.36176
537,374002961.0830733
564,377960212986.8627
1132,521159050223.4745
1425,260022558.95804614
940,653393700738.0022
910,9044479805.149008
2740,569101464.9952115
2762,1052493966516.9486
393,574691616.4922233
1987,816515718692.8704
3462,690627449.2722561
1127,986737357871.2462
3024,569101464.9952115
1804,3064455063226.8823
1840,497934871.2831274
970,737131363.7306185
1656,603458844241.9446
3007,724725629094.2168
124,650015712.6437385
316,694669025269.9061
2022,696956998.1546371
3044,548707773.7309045
912,6759596233206.167
80,685694584.6190593
1767,402622561909.1924
1332,701970884.2463655
2107,4073515206428.039
590,1042935540348.4492
708,398446429303.49817
1574,286341036509.17944
802,295246724592.9777
932,315868589929.34393
700,4216120638129.9478
434,268567504.6166122
658,1224272407230.7534
3943,569101464.9952115
3544,793460080.0322049
2201,346592115.21342427
1743,6121585628.506604
383,334162023388.2164
943,1229263516.7538497
204,662828502213.122
1800,1657856104.4502099
3774,427511768.20680285
983,594869119486.8716
3854,731389571.3261087
1304,731389571.3261087
2151,1445821298.953172
791,517452112.0907229
2956,445718591.0911775
1447,1907190610.836758
737,323028278989.3444
1872,141016986.60999045
2929,773044794.2316056
3261,748750530.6718827
1964,657665482639.1907
90,141016986.60999045
2799,428627584.0319343
929,657237050681.7778
2007,18394747075.35618
2593,435938669615.37085
4093,1727334698.2987626
2065,446881927.15460706
937,474492947.0853336
1803,1826597606532.3774
1999,731389571.3261087
3540,554820235.4443496
2862,685694584.6190593
3806,623851458091.6938
3901,686115265335.7972
3008,616174886998.1595
1254,1224466560.0923958
1362,19518560284.680862
1966,737131363.7306185
397,756105333.2112813
3582,4800516859878.134
1575,505124895.69381493
2088,525457599720.54663
2120,601103965988.9529
260,443387728051.20795
1423,438801896.5359596
3583,52329571050.15897
832,1907190610.836758
451,991405930.3551385
3862,456284937746.1882
2692,569101464.9952115
784,445138059.2140613
626,425553340827.33044
399,268742575.24231964
2020,59149783225.10826
1969,445718591.0911775
3955,703781984269.982
2277,426954950.03891337
1008,376485298343.46606
2017,1070478351950.9512
3067,772541199.1622201
1792,692430003.2473233
2706,426954950.03891337
3446,141016986.60999045
649,1066996110617.6593
758,539473160514.36176
1339,460480534.4580408
1669,927046302.8681903
3977,327618206.29122376
152,52774765458.90326
119,650015712.6437385
361,600712380668.5175
396,616174886998.1595
3483,30361643605.62581
2989,298933980.2477542
2001,426954950.03891337
801,426954950.03891337
1778,756598214.2617085
2279,616174886998.1595
3509,354126173.3599331
738,2892548930416.2886
195,600712380668.5175
1156,449323646803.4144
2955,8207578064.691905
2994,650015712.6437385
3159,1028253278.6691452
1080,733298515.4037039
3888,772541199.1622201
2408,426954950.03891337
2368,388206241.3370912
2269,600712380668.5175
2305,554820235.4443496
2616,657237050681.7778
844,638659790376.3558
2637,276088297.1800916
1232,354126173.3599331
969,374771837404.5859
558,426954950.03891337
2993,35952831607.64279
508,498894340617.83356
866,552278609176.7567
836,399486383906.7335
1353,281722364.6972939
2285,312071408.22038394
1432,321894641750.15814
3301,639076112407.8502
2702,52774765458.90326
3829,1051123132294.9797
3702,625887455516.224
1482,59149783225.10826
2205,539473160514.36176
1383,327052703874.56555
135,6786077552693.707
2879,410571145462.98395
1928,694216487592.1528
1544,363004849.7420134
463,1436430151.9031003
1452,282641791.9127246
87,610976993419.3839
3568,600712380668.5175
3343,366809517.7664771
1899,734232883202.2775
774,569101464.9952115
542,346140691.88206637
881,5385457397.752594
3215,793953552498.0546
3947,621417001714.4695
179,52774765458.90326
3314,394313612908.0458
925,1010817986327.8634
3833,304561146.878422
338,3466080127143.9385
3926,625887455516.224
4107,569101464.9952115
3841,704720917.6234127
1926,439087937.5545774
120,622227429785.0645
258,4258757649.6539187
3176,1810009009431.5537
3777,1083108786301.2771
115,574691616.4922233
3749,232355310674.34216
3463,624258127041.7313
1699,998379743162.7312
3679,1245192039597.5938
2714,2051593342.5563784
936,600712380668.5175
2507,647459780310.7596
3298,5397268527069.051
2865,290484404.3155438
1194,403936558195.44354
1757,183176772.2667808
3897,582610199.306927
1796,687911827182.9712
2809,592547760928.2495
2997,546566550.6534144
1977,632035402607.5996
1357,371379388.1074081
773,3867704071.4940434
1839,509754327.55663675
3242,363004849.7420134
530,1042256126684.8096
2351,1058684878095.1685
1776,554820235.4443496
1749,295833339.44922745
3284,325988808989.14233
463,1018753438600.8784
2954,445718591.0911775
2039,4520590389819.352
2560,297564566502.66016
3333,19168112815.27198
648,1025413883132.0635
48,376879312922.3252
1815,2347872256.328316
1126,403936558195.44354
3061,731389571.3261087
3406,647459780310.7596
2433,386427872205.627
167,707942909.3651692
2677,1859330908.1546693
228,392263307703.471
1094,731389571.3261087
95,426954950.03891337
917,290854539080.1424
1079,692430003.2473233
343,183415664.3436252
2452,470968548830.0113
3945,284481144984.35815
567,574691616.4922233
1703,309640567.0846657
4119,437944891.03214014
3293,754114450982.9866
2376,610181218623.4633
1057,390987284231.22675
3447,759562255.0630157
3330,400268130735.4304
180,59342824059.982994
